SaleID,DateSold,Address,City,State,Zip,Beds,Baths,SqFt,LotAcres,YearBuilt,SalePrice,PropertyType,Latitude,Longitude,AgentName,ListingOffice,DaysOnMarket
HS0314,2025-05-12,2433 Walnut Blvd,Seattle,WA,38939,4,3.5,3352,0.82,2002,698843,Single Family,47.637971,-122.394063,Alex Morgan,Summit Brokers,119
HS0460,2024-11-12,368 Oak Terrace,Austin,TX,17347,3,2.8,2766,4.58,1983,599654,Single Family,30.219754,-97.655732,Sam Carter,Summit Brokers,39
HS0161,2019-01-13,7584 Highland St,Phoenix,AZ,83242,2,1.7,2408,1.24,2004,289636,Single Family,33.502952,-112.079537,Jordan Lee,Summit Brokers,19
HS0277,2023-07-11,9870 River Terrace,Seattle,WA,66841,3,3.0,1487,1.26,2021,332399,Single Family,47.66729,-122.244621,Alex Morgan,Urban Homes,58
HS0956,2022-03-08,108 Chestnut Ct,Austin,TX,88820,2,1.5,2078,2.89,1965,404841,Single Family,30.29391,-97.779437,Casey Nguyen,Hearthstone Realty,137
HS0192,2025-01-08,9896 Forest Ct,Austin,TX,80040,3,2.2,1910,0.25,1946,352345,Townhouse,30.227016,-97.661144,Logan Brown,Prime Realty,28
HS0386,2025-05-29,9524 River Ave,Portland,OR,39109,1,1.5,2328,0.15,1960,397544,Single Family,45.480444,-122.602818,Alex Morgan,Summit Brokers,103
HS0806,2020-10-28,4825 Cedar St,Columbus,OH,75395,4,4.4,904,0.43,1985,125259,Condo,39.917736,-82.999343,Casey Nguyen,Lakeside Properties,74
HS0414,2022-12-20,1536 Forest Rd,Seattle,WA,65974,3,2.8,1579,1.87,1979,276681,Condo,47.619222,-122.359042,Taylor Brooks,Summit Brokers,145
HS0492,2019-02-19,5306 View St,Austin,TX,97394,2,1.7,2364,0.5,1947,415052,Single Family,30.247704,-97.735197,Casey Nguyen,Hearthstone Realty,90
HS0344,2021-04-26,5892 Willow Rd,Columbus,OH,33957,0,0.5,1642,1.83,1933,232101,Single Family,39.937698,-82.985506,Jordan Lee,Urban Homes,64
HS0770,2019-02-17,9552 Park Rd,Riverside,CA,82470,3,3.5,1787,1.36,1955,274575,Single Family,33.97567,-117.421262,Logan Brown,Urban Homes,8
HS0309,2025-04-04,1281 Elm St,Phoenix,AZ,70191,2,1.7,1932,2.36,1932,302518,Single Family,33.474152,-112.038217,Jamie Rivera,Summit Brokers,59
HS0662,2024-08-12,6397 Park Ave,Riverside,CA,77965,4,1.9,1964,2.44,1938,244464,Single Family,33.954561,-117.473356,Dana Kim,Lakeside Properties,151
HS0131,2025-03-08,9519 Pine Blvd,Phoenix,AZ,51553,1,0.5,1349,0.3,2012,158237,Single Family,33.440114,-112.115279,Logan Brown,Urban Homes,197
HS0664,2021-02-02,125 Cedar Ave,Austin,TX,64767,3,2.0,2705,4.16,1947,488404,Single Family,30.317082,-97.75744,Taylor Brooks,Urban Homes,125
HS0872,2023-10-07,9003 Forest Rd,Columbus,OH,22652,3,2.3,1788,0.69,1984,204586,Single Family,39.927793,-82.989131,Jamie Rivera,Urban Homes,119
HS0100,2024-02-28,9533 Sunset Ct,Columbus,OH,93904,2,1.9,493,0.65,1921,42743,Mobile Home,39.910595,-83.081543,Morgan Patel,Prime Realty,112
HS0373,2024-07-30,6065 View Ln,Portland,OR,52034,2,2.6,1434,0.28,1987,259984,Single Family,45.500931,-122.665715,Dana Kim,Urban Homes,157
HS0088,2023-12-22,5041 Ridge St,Seattle,WA,17972,4,3.2,3505,0.55,1991,611545,Single Family,47.610529,-122.339884,Jamie Rivera,Prime Realty,83
HS0459,2022-06-14,2392 Oak Ln,Burlington,VT,13324,2,2.0,1997,1.62,1982,238536,Townhouse,44.579682,-73.230714,Sam Carter,Summit Brokers,208
HS0331,2025-06-17,6168 Oak Ct,Phoenix,AZ,40079,3,3.1,1947,0.49,2016,272988,Townhouse,33.436515,-112.064388,Jamie Rivera,Lakeside Properties,35
HS0215,2021-05-22,2281 Elm Ave,Phoenix,AZ,79534,1,0.5,3809,7.85,1992,412191,Single Family,33.388747,-112.076004,Taylor Brooks,Lakeside Properties,158
HS0467,2024-09-09,9237 Birch Ln,Springfield,IL,25401,1,1.8,3329,8.01,1969,288748,Multi-Family,39.694483,-89.620988,Jordan Lee,Lakeside Properties,198
HS0122,2023-06-27,699 Willow Rd,Albany,NY,56789,3,2.7,1851,1.84,1955,252218,Townhouse,42.694296,-73.733241,Sam Carter,Lakeside Properties,87
HS0615,2020-03-05,7894 Ridge Terrace,Burlington,VT,85813,4,3.5,2848,0.69,1920,454329,Single Family,44.459453,-73.194135,Sam Carter,Prime Realty,127
HS0021,2021-04-16,9585 View St,Burlington,VT,91183,3,2.0,1462,1.08,1933,182824,Single Family,44.56123,-73.168421,Morgan Patel,Urban Homes,68
HS0701,2020-11-21,3215 Maple Ct,Portland,OR,80035,3,3.4,2252,1.71,1957,375476,Single Family,45.516557,-122.677237,Dana Kim,Urban Homes,45
HS0072,2020-01-06,8094 Meadow St,Columbus,OH,90931,2,2.0,775,2.6,1995,75613,Mobile Home,39.934687,-83.038444,Riley Smith,Prime Realty,195
HS0107,2025-04-04,4734 Park Ct,Columbus,OH,54350,3,2.3,3054,0.93,1912,405555,Single Family,39.956739,-82.997301,Riley Smith,Hearthstone Realty,65
HS0271,2022-09-19,9259 Walnut Terrace,Albany,NY,95778,3,3.0,2034,0.59,1953,306923,Multi-Family,42.669576,-73.788489,Morgan Patel,Hearthstone Realty,150
HS0861,2022-08-05,3105 Highland Ave,Madison,WI,29956,4,3.2,1075,1.34,1948,136439,Condo,43.012141,-89.406412,Sam Carter,Urban Homes,131
HS0436,2022-07-27,113 Meadow Terrace,Springfield,IL,24378,3,2.3,1500,1.35,1950,158875,Condo,39.79919,-89.700303,Riley Smith,Lakeside Properties,98
HS0103,2022-07-18,3002 Forest Way,Riverside,CA,83889,3,1.9,1296,1.68,1941,152116,Mobile Home,33.913344,-117.404427,Taylor Brooks,Lakeside Properties,18
